medium02b
trial 49	PRM	0.218725919724	122	2161.60954386	0
trial 0	VRRT	0.00225901603699	34	1426.05303389	0
trial 1	VRRT	0.00282883644104	20	1406.04534587	0
trial 2	VRRT	0.00326895713806	29	1573.29579032	0
trial 3	VRRT	0.00221610069275	32	1294.27422074	0
trial 4	VRRT	0.00230598449707	35	1486.57828689	0
trial 5	VRRT	0.0023558139801	35	1350.07148541	0
trial 6	VRRT	0.00230407714844	46	1314.98414292	0
trial 7	VRRT	0.00353908538818	103	2239.16076976	0
trial 8	VRRT	0.00235080718994	138	1774.1453043	0
trial 9	VRRT	0.00270414352417	73	2026.48215324	0
trial 10	VRRT	0.00222396850586	127	1840.68466866	0
trial 11	VRRT	0.0021710395813	16	1542.11745999	0
trial 12	VRRT	0.00215196609497	58	1998.57456967	0
trial 13	VRRT	0.00287199020386	58	2083.85164682	0
trial 14	VRRT	0.00224781036377	210	2347.72077791	0
trial 15	VRRT	0.00225806236267	110	2255.74249425	0
trial 16	VRRT	0.00239300727844	54	1775.7402836	0
trial 17	VRRT	0.00228190422058	100	2331.00849361	0
trial 18	VRRT	0.00233101844788	101	1834.96939232	0
trial 19	VRRT	0.00232887268066	134	1624.1988872	0
trial 20	VRRT	0.0042998790741	141	1977.09184607	0
trial 21	VRRT	0.0022439956665	116	2008.28882314	0
trial 22	VRRT	0.00252985954285	93	1696.2439058	0
trial 23	VRRT	0.00412702560425	76	2043.93696974	0
trial 24	VRRT	0.00216197967529	12	1816.86154743	0
trial 25	VRRT	0.00261902809143	31	2159.72401508	0
trial 26	VRRT	0.0022349357605	66	1800.05526165	0
trial 27	VRRT	0.00217294692993	46	2205.13410315	0
trial 28	VRRT	0.0021870136261	69	1784.26725598	0
trial 29	VRRT	0.00221705436707	18	2294.08757629	0
trial 30	VRRT	0.00231409072876	116	1939.44424219	0
trial 31	VRRT	0.0024082660675	102	2424.91003611	0
trial 32	VRRT	0.00220227241516	83	2087.82120159	0
trial 33	VRRT	0.00232410430908	52	1729.05098856	0
trial 34	VRRT	0.00210905075073	8	1991.02805011	0
trial 35	VRRT	0.00261116027832	153	2157.78799422	0
trial 36	VRRT	0.00241780281067	60	1788.43058408	0
trial 37	VRRT	0.00303792953491	185	1572.00971564	0
trial 38	VRRT	0.00234293937683	125	1634.1464883	0
trial 39	VRRT	0.002281665802	165	1430.2937555	0
trial 40	VRRT	0.00231981277466	176	1986.10479698	0
trial 41	VRRT	0.00229692459106	91	1997.50473132	0
trial 42	VRRT	0.002436876297	64	2062.50116631	0
trial 43	VRRT	0.00220012664795	100	2100.80798072	0
trial 44	VRRT	0.00225377082825	57	1880.25749729	0
trial 45	VRRT	0.00231003761292	133	2174.19481798	0
trial 46	VRRT	0.00405073165894	95	1755.4198334	0
trial 47	VRRT	0.00236582756042	94	2166.76333787	0
trial 48	VRRT	0.0034339427948	68	2408.89092885	0
trial 49	VRRT	0.00229501724243	149	1877.95427782	0
trial 0	VPRM	0.359518051147	118	2470.70248425	0
trial 1	VPRM	0.230618953705	131	1396.92156542	0
trial 2	VPRM	0.271204710007	119	2260.42601781	0
trial 3	VPRM	0.235273122787	116	2753.68432902	0
trial 4	VPRM	0.217356920242	122	2858.84267325	0
trial 5	VPRM	0.326569080353	123	2549.0052824	0
trial 6	VPRM	0.262341976166	118	2565.49031429	0
trial 7	VPRM	0.194585323334	119	2122.25732871	0
trial 8	VPRM	0.199602127075	118	1790.21378974	0
trial 9	VPRM	0.23578286171	120	2532.89332439	0
trial 10	VPRM	0.240639209747	117	2019.48469719	0
trial 11	VPRM	0.283063173294	132	2423.0131933	0
trial 12	VPRM	0.21116566658	119	2209.22890454	0
trial 13	VPRM	0.264372825623	111	2642.95135728	0
trial 14	VPRM	0.252528190613	113	2694.04087703	0
trial 15	VPRM	0.321622133255	117	1535.83182506	0
trial 16	VPRM	0.200259208679	119	1353.44263147	0
trial 17	VPRM	0.192023992538	109	3032.37262904	0
trial 18	VPRM	0.216005802155	115	3144.49486873	0
trial 19	VPRM	0.232470750809	112	1983.72643434	0
trial 20	VPRM	0.288671016693	118	2991.03187243	0
trial 21	VPRM	0.209130764008	114	2877.21720989	0
trial 22	VPRM	0.242135047913	121	1731.34999019	0
trial 23	VPRM	0.217640161514	119	2008.68492805	0
trial 24	VPRM	0.194775104523	114	2315.13243932	0
trial 25	VPRM	0.222774028778	116	1959.52650792	0
trial 26	VPRM	0.196316957474	117	2517.62495087	0
trial 27	VPRM	0.368499040604	112	2109.60391702	0
trial 28	VPRM	0.192449092865	115	1390.98956359	0
trial 29	VPRM	0.337553024292	114	2783.11168764	0
trial 30	VPRM	0.202794075012	121	2057.3101498	0
trial 31	VPRM	0.343924999237	113	1819.52271409	0
trial 32	VPRM	0.311364889145	118	2862.56555224	0
trial 33	VPRM	0.306523084641	115	2248.74572943	0
trial 34	VPRM	0.215071201324	109	2541.59978538	0
trial 35	VPRM	0.201143026352	116	3037.20863139	0
trial 36	VPRM	0.253672122955	116	1730.89150848	0
trial 37	VPRM	0.239866733551	132	1945.28405111	0
trial 38	VPRM	0.257365942001	121	1995.05154006	0
trial 39	VPRM	0.312034130096	113	3144.08277019	0
trial 40	VPRM	0.249571800232	124	1858.06404156	0
trial 41	VPRM	0.353183984756	118	1769.23905129	0
trial 42	VPRM	0.272109746933	118	2270.26738325	0
trial 43	VPRM	0.274285078049	119	2399.21885522	0
trial 44	VPRM	0.28520989418	119	2061.18596549	0
trial 45	VPRM	0.293981075287	122	2403.18256104	0
trial 46	VPRM	0.210741043091	119	2369.38631231	0
trial 47	VPRM	0.254049301147	121	2497.27328229	0
trial 48	VPRM	0.286313056946	118	1651.80136167	0
trial 49	VPRM	0.322705030441	116	3029.7776687	0
