easy03b
trial 3	VRRT	0.00172901153564	20	1830.04777702	0
trial 4	VRRT	0.00149989128113	13	1006.28890304	0
trial 5	VRRT	0.00185704231262	15	1890.80606399	0
trial 6	VRRT	0.00166773796082	13	873.934587921	0
trial 7	VRRT	0.00150179862976	4	875.961599449	0
trial 8	VRRT	0.00216197967529	18	1209.02136656	0
trial 9	VRRT	0.00177621841431	15	1335.51560036	0
trial 10	VRRT	0.00172185897827	29	907.587114686	0
trial 11	VRRT	0.00165486335754	29	2147.96577431	0
trial 12	VRRT	0.00165915489197	29	1156.89493045	0
trial 13	VRRT	0.00272989273071	20	2290.1896026	0
trial 14	VRRT	0.00169610977173	4	822.850346647	0
trial 15	VRRT	0.00168204307556	33	2171.48519148	0
trial 16	VRRT	0.00156617164612	14	851.028523041	0
trial 17	VRRT	0.00154805183411	20	1033.73118221	0
trial 18	VRRT	0.00160789489746	26	1972.17163148	0
trial 19	VRRT	0.00160503387451	20	2228.63244887	0
trial 20	VRRT	0.00161814689636	38	2396.68818869	0
trial 21	VRRT	0.00184488296509	13	1938.96447039	0
trial 22	VRRT	0.00273585319519	10	823.150683673	0
trial 23	VRRT	0.00172209739685	118	2528.42083509	0
trial 24	VRRT	0.00155282020569	7	913.938347478	0
trial 25	VRRT	0.00156903266907	26	1906.01353488	0
trial 26	VRRT	0.00162482261658	174	1902.43425539	0
trial 27	VRRT	0.00170707702637	17	2393.24252544	0
trial 28	VRRT	0.00218296051025	11	863.066737055	0
trial 29	VRRT	0.00154495239258	19	923.986965766	0
trial 30	VRRT	0.00165104866028	15	921.422362889	0
trial 31	VRRT	0.00160479545593	32	868.658025126	0
trial 32	VRRT	0.00169515609741	22	890.674557244	0
trial 33	VRRT	0.00161600112915	170	2227.71824559	0
trial 34	VRRT	0.0015869140625	27	979.307857396	0
trial 35	VRRT	0.00177597999573	64	2065.0259539	0
trial 36	VRRT	0.00185608863831	70	2988.09692713	0
trial 37	VRRT	0.00158286094666	15	1917.88632001	0
trial 38	VRRT	0.00165390968323	172	1260.53514988	0
trial 39	VRRT	0.00164699554443	68	2266.06559564	0
trial 40	VRRT	0.00150895118713	6	800.119785092	0
trial 41	VRRT	0.00161600112915	4	882.303408454	0
trial 42	VRRT	0.00158500671387	18	866.088357768	0
trial 43	VRRT	0.00173401832581	24	2342.81818823	0
trial 44	VRRT	0.00165581703186	66	2478.38730651	0
trial 45	VRRT	0.00187301635742	44	2348.21724367	0
trial 46	VRRT	0.00236558914185	6	989.36781424	0
trial 47	VRRT	0.00159883499146	13	949.233994009	0
trial 48	VRRT	0.00163388252258	73	2255.68428375	0
trial 49	VRRT	0.00159597396851	11	859.215761292	0
trial 0	VPRM	0.244183063507	120	2732.73425557	0
trial 1	VPRM	0.246558904648	122	1007.28166887	0
trial 2	VPRM	0.227434158325	119	2726.0638888	0
trial 3	VPRM	0.224798202515	114	1935.57606028	0
trial 4	VPRM	0.267045974731	120	2166.09744254	0
trial 5	VPRM	0.271413087845	118	2055.91175835	0
trial 6	VPRM	0.220133066177	119	1936.51483	0
trial 7	VPRM	0.230767011642	119	2199.15161923	0
trial 8	VPRM	0.239259004593	117	2436.45629328	0
trial 9	VPRM	0.23196387291	119	1103.09057291	0
trial 10	VPRM	0.294722080231	120	2361.78239768	0
trial 11	VPRM	0.210978746414	111	2056.27031513	0
trial 12	VPRM	0.240643024445	118	1058.11268984	0
trial 13	VPRM	0.242836952209	118	1954.56322091	0
trial 14	VPRM	0.244737148285	119	1721.95170501	0
trial 15	VPRM	0.245918035507	119	1969.29280711	0
trial 16	VPRM	0.220476150513	115	2645.70633207	0
trial 17	VPRM	0.21128487587	112	1361.93870763	0
trial 18	VPRM	0.23224401474	118	2406.66741057	0
trial 19	VPRM	0.245667934418	133	1275.42705543	0
trial 20	VPRM	0.240391016006	123	1149.75345038	0
trial 21	VPRM	0.261655807495	117	1930.85083197	0
trial 22	VPRM	0.261190891266	115	2744.52531331	0
trial 23	VPRM	0.237595081329	122	1987.45974834	0
trial 24	VPRM	0.272229194641	117	2336.34057925	0
trial 25	VPRM	0.260746955872	120	1027.47598925	0
trial 26	VPRM	0.240081071854	119	2323.00687005	0
trial 27	VPRM	0.23305773735	120	2396.5239486	0
trial 28	VPRM	0.226608991623	122	2748.47889973	0
trial 29	VPRM	0.243914842606	118	2368.90371348	0
trial 30	VPRM	0.210587978363	116	2510.88829428	0
trial 31	VPRM	0.228893995285	114	1989.75647024	0
trial 32	VPRM	0.249316930771	132	2352.00019001	0
trial 33	VPRM	0.222527980804	117	1088.79844629	0
trial 34	VPRM	0.240301847458	121	2255.23547875	0
trial 35	VPRM	0.227087020874	121	2652.47047828	0
trial 36	VPRM	0.230185031891	115	2508.41763325	0
trial 37	VPRM	0.26390504837	118	920.082002464	0
trial 38	VPRM	0.230005025864	118	2115.60757034	0
trial 39	VPRM	0.22047996521	122	2530.16981603	0
trial 40	VPRM	0.286740779877	134	2795.7285555	0
trial 41	VPRM	0.224637031555	120	2431.27151108	0
trial 42	VPRM	0.259902954102	118	2179.36681721	0
trial 43	VPRM	0.242909908295	118	2433.05664799	0
trial 44	VPRM	0.224347114563	118	1541.8323227	0
trial 45	VPRM	0.22101688385	118	2702.24130494	0
trial 46	VPRM	0.265513181686	131	2679.06061941	0
trial 47	VPRM	0.274280071259	130	2602.37640424	0
trial 48	VPRM	0.229815006256	119	2365.46938132	0
trial 49	VPRM	0.240448951721	117	2366.69431609	0
