medium04a
trial 43	RRT	3.26633453369e-05	18	0	1
trial 44	RRT	2.90870666504e-05	18	0	1
trial 45	RRT	2.88486480713e-05	17	0	1
trial 46	RRT	3.2901763916e-05	17	0	1
trial 47	RRT	3.21865081787e-05	17	0	1
trial 48	RRT	3.38554382324e-05	17	0	1
trial 49	RRT	2.59876251221e-05	17	0	1
trial 0	PRM	0.238586902618	114	1662.28316337	0
trial 1	PRM	0.39037322998	118	1787.23203466	0
trial 2	PRM	0.21771478653	118	1341.24509566	0
trial 3	PRM	0.232191085815	122	1706.51155806	0
trial 4	PRM	0.222099065781	121	1168.37772331	0
trial 5	PRM	0.211482048035	117	2243.26517603	0
trial 6	PRM	0.225816011429	119	1314.6860831	0
trial 7	PRM	0.263451099396	118	1730.15898243	0
trial 8	PRM	0.23829293251	131	2641.40687568	0
trial 9	PRM	0.271250009537	118	1705.10983844	0
trial 10	PRM	0.201066970825	114	1446.1184889	0
trial 11	PRM	0.383301019669	109	1271.93093703	0
trial 12	PRM	0.200982093811	121	1798.0010168	0
trial 13	PRM	0.20151424408	120	1232.98961158	0
trial 14	PRM	0.435202121735	117	1295.99333445	0
trial 15	PRM	0.240467071533	118	1916.1908111	0
trial 16	PRM	0.229543924332	114	1133.22987225	0
trial 17	PRM	0.262424230576	116	1280.11026176	0
trial 18	PRM	0.310397386551	117	1202.8111388	0
trial 19	PRM	0.227272033691	117	1433.18249194	0
trial 20	PRM	0.35290813446	114	1584.56029252	0
trial 21	PRM	0.230040788651	126	1972.31612464	0
trial 22	PRM	0.21518778801	112	1345.53143904	0
trial 23	PRM	0.221230268478	121	1263.95294309	0
trial 24	PRM	0.202487945557	117	1903.928948	0
trial 25	PRM	0.220524787903	108	2756.73830609	0
trial 26	PRM	0.20884180069	116	1407.68083724	0
trial 27	PRM	0.351520776749	119	1015.10808575	0
trial 28	PRM	0.201236724854	114	1628.98246609	0
trial 29	PRM	0.27453494072	120	1369.99957088	0
trial 30	PRM	0.222026348114	122	2144.54485277	0
trial 31	PRM	0.195318222046	111	1273.21566242	0
trial 32	PRM	0.270456075668	122	2202.5247647	0
trial 33	PRM	0.287393093109	118	1392.72158754	0
trial 34	PRM	0.249415159225	122	1263.06255608	0
trial 35	PRM	0.238368988037	114	1423.91933476	0
trial 36	PRM	0.20175409317	120	1258.69583077	0
trial 37	PRM	0.247399091721	129	1675.79867681	0
trial 38	PRM	0.347009181976	130	1515.70108931	0
trial 39	PRM	0.259400129318	120	1950.43645676	0
trial 40	PRM	0.231375932693	109	2008.19522423	0
trial 41	PRM	0.262390136719	118	1244.1092394	0
trial 42	PRM	0.240718126297	118	1274.61791807	0
trial 43	PRM	0.215909004211	116	2161.6716509	0
trial 44	PRM	0.227946043015	121	1273.01220307	0
trial 45	PRM	0.328463077545	132	2216.76459	0
trial 46	PRM	0.290092945099	110	2268.71122094	0
trial 47	PRM	0.269744873047	131	1138.18910257	0
trial 48	PRM	0.242366790771	127	1711.42565007	0
trial 49	PRM	0.275907754898	111	1635.43739041	0
trial 0	VRRT	0.00218605995178	24	1294.21732069	0
trial 1	VRRT	0.00218224525452	24	1067.41034279	0
trial 2	VRRT	0.00214195251465	5	822.825624822	0
trial 3	VRRT	0.00228404998779	17	925.492637648	0
trial 4	VRRT	0.00213694572449	19	1114.58578806	0
trial 5	VRRT	0.00216603279114	32	2265.06124594	0
trial 6	VRRT	0.0021698474884	31	2280.25110936	0
trial 7	VRRT	0.00226736068726	26	2235.23291317	0
trial 8	VRRT	0.00291991233826	16	799.440879139	0
trial 9	VRRT	0.00227093696594	26	2436.62608637	0
trial 10	VRRT	0.0022029876709	24	966.086593519	0
trial 11	VRRT	0.00447988510132	19	1072.27063094	0
trial 12	VRRT	0.00239610671997	30	2163.62441599	0
trial 13	VRRT	0.00214409828186	19	1014.25528587	0
trial 14	VRRT	0.00219202041626	28	2160.06972038	0
trial 15	VRRT	0.00211095809937	17	874.760142035	0
trial 16	VRRT	0.00217270851135	31	2360.10259212	0
trial 17	VRRT	0.00221920013428	30	2169.2163272	0
trial 18	VRRT	0.00221610069275	28	1215.55336463	0
trial 19	VRRT	0.00220513343811	23	2417.87265044	0
trial 20	VRRT	0.00215172767639	27	765.17215213	0
trial 21	VRRT	0.00226616859436	24	2163.30937665	0
trial 22	VRRT	0.00292110443115	25	2399.39821106	0
trial 23	VRRT	0.00248980522156	22	929.939745531	0
trial 24	VRRT	0.00220203399658	7	966.275562425	0
trial 25	VRRT	0.00219106674194	15	829.234670252	0
trial 26	VRRT	0.0022120475769	28	984.756983245	0
trial 27	VRRT	0.00226497650146	24	2006.74154265	0
trial 28	VRRT	0.00221395492554	17	1031.09549013	0
trial 29	VRRT	0.00219702720642	29	817.318868256	0
trial 30	VRRT	0.00241112709045	30	2279.17197266	0
trial 31	VRRT	0.00223183631897	10	895.27213293	0
trial 32	VRRT	0.00212907791138	15	832.975595085	0
trial 33	VRRT	0.00225305557251	29	1063.34156308	0
trial 34	VRRT	0.00211715698242	20	883.419816299	0
trial 35	VRRT	0.00216293334961	29	778.236279113	0
trial 36	VRRT	0.00225591659546	25	2004.8257814	0
trial 37	VRRT	0.00257992744446	24	837.264201953	0
trial 38	VRRT	0.00230884552002	28	2010.23069421	0
trial 39	VRRT	0.00242710113525	29	2266.36060967	0
trial 40	VRRT	0.00224995613098	29	2250.58527444	0
trial 41	VRRT	0.00249671936035	27	2205.65374916	0
trial 42	VRRT	0.00235605239868	34	894.808847326	0
trial 43	VRRT	0.00223398208618	16	924.120975969	0
trial 44	VRRT	0.00215172767639	31	828.870221486	0
trial 45	VRRT	0.00213289260864	21	795.371226079	0
trial 46	VRRT	0.00222682952881	15	1202.97319434	0
trial 47	VRRT	0.00223684310913	18	804.779375593	0
trial 48	VRRT	0.00235199928284	28	1129.40663398	0
trial 49	VRRT	0.00238180160522	25	1130.26426562	0
trial 0	VPRM	0.240922927856	117	1507.51852982	0
trial 1	VPRM	0.249486923218	110	1585.53701601	0
trial 2	VPRM	0.201799869537	116	1727.35802429	0
trial 3	VPRM	0.344362735748	117	2331.80135725	0
trial 4	VPRM	0.26057600975	109	1169.35184302	0
trial 5	VPRM	0.360606193542	113	1726.63966694	0
trial 6	VPRM	0.267018079758	113	1712.21301917	0
trial 7	VPRM	0.250567913055	130	1908.0666806	0
trial 8	VPRM	0.200112819672	113	2138.01878524	0
trial 9	VPRM	0.301102876663	127	2025.47967031	0
trial 10	VPRM	0.213168144226	111	1939.96292548	0
trial 11	VPRM	0.390450000763	132	2079.62059907	0
trial 12	VPRM	0.21179485321	116	2404.54700853	0
trial 13	VPRM	0.223959922791	114	2372.05971851	0
trial 14	VPRM	0.350420951843	115	1872.87983812	0
trial 15	VPRM	0.370208263397	116	1454.10141495	0
trial 16	VPRM	0.230202913284	117	1152.90367396	0
trial 17	VPRM	0.268722057343	118	1490.03822964	0
trial 18	VPRM	0.296101093292	117	1457.21568776	0
trial 19	VPRM	0.214597940445	117	1085.5978148	0
trial 20	VPRM	0.263692855835	115	1541.39473064	0
trial 21	VPRM	0.271160125732	125	1171.47456236	0
trial 22	VPRM	0.214435100555	119	2211.58685982	0
trial 23	VPRM	0.201413869858	121	2132.34673339	0
trial 24	VPRM	0.221950292587	115	1576.03443271	0
trial 25	VPRM	0.302319765091	114	1942.28742831	0
trial 26	VPRM	0.230480909348	121	1781.36837132	0
trial 27	VPRM	0.2540102005	128	2217.39029937	0
trial 28	VPRM	0.2437748909	117	2926.09607896	0
trial 29	VPRM	0.237472057343	121	2062.88939992	0
trial 30	VPRM	0.264235019684	122	1261.77895403	0
trial 31	VPRM	0.209359884262	118	1388.47042778	0
trial 32	VPRM	0.239311933517	117	1015.36596713	0
trial 33	VPRM	0.232887983322	114	1059.86836964	0
trial 34	VPRM	0.206963062286	118	1646.80394476	0
trial 35	VPRM	0.47904086113	119	1966.67092597	0
trial 36	VPRM	0.304948091507	123	1155.31015912	0
trial 37	VPRM	0.209179162979	111	2308.77007688	0
trial 38	VPRM	0.246767997742	118	1981.35320081	0
trial 39	VPRM	0.206384897232	115	1323.21003864	0
trial 40	VPRM	0.32720208168	118	1699.61266459	0
trial 41	VPRM	0.276659250259	114	1975.215373	0
trial 42	VPRM	0.213650941849	114	1755.3183036	0
trial 43	VPRM	0.215930938721	118	1839.76172638	0
trial 44	VPRM	0.242815971375	109	1243.21106871	0
trial 45	VPRM	0.224608898163	122	1137.82465124	0
trial 46	VPRM	0.27520775795	120	1560.8290678	0
trial 47	VPRM	0.248471021652	112	3304.75723036	0
trial 48	VPRM	0.210724830627	119	1799.56233323	0
trial 49	VPRM	0.253947019577	123	3235.41569219	0
